dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202
199.0,22.00275,21.897976,21.936075,29.4513,22.698074,21.907501,21.7551,21.54555,21.6789,21.536026,21.593176,21.345526,21.345526,21.31695,21.4503,21.155025,21.4122,21.269325,21.1074,22.317076,22.850475,21.212175,21.040726,20.945475,20.850225,20.9169,20.888325,20.793076,20.7645,20.774025,21.212175,20.964525,20.697824,20.507326,20.469225,20.754974,19.9263,19.897726,19.5834,19.37385,19.269075,19.37385,19.135725,18.926176,19.021425,18.849976,18.9357,18.792826,18.76425,19.230976,19.29765,19.1643,18.669,18.72615,18.468975,18.202274,18.42135,18.145124,18.04035,18.135601,17.916525,18.078451,18.011776,17.7165,17.573626,17.478374,17.35455,17.345026,17.230724,17.383125,17.268826,17.135475,16.964025,16.97355,16.887825,16.97355,16.859251,16.7259,17.002125,17.459326,16.497301,16.735426,16.259174,16.383,16.1544,16.240126,15.9924755,16.1544,15.954375,15.878175,15.7734,16.63065,15.9924755,15.8400755,15.601951,15.687675,15.86865,15.7734,15.782926,15.801975,15.621,14.020801,14.5923,13.9446,13.725525,13.687426,13.69695,14.354176,13.39215,13.69695,13.725525,13.2207,13.287375,12.954,13.049251,13.020675,13.039725,12.849225,13.287375,12.66825,12.51585,12.439651,12.36345,12.201525,12.192,12.5349,12.2872505,11.9634,11.991975,11.877675,11.839575,11.67765,12.7635,11.6967,11.534775,11.43,11.630025,11.382375,11.2395,11.2014,11.14425,11.48715,11.18235,11.22045,11.020425,10.982326,10.91565,10.791825,10.753725,10.772775,10.8204,10.563225,10.772775,10.620375,11.020425,10.72515,10.925175,10.7442,10.620375,10.868025,10.8966,9.534525,9.591675,9.4869,9.372601,9.1821,9.382125,9.363075,9.1059,9.3345,9.0678005,8.924925,9.058275,9.324975,9.4488,9.001125,8.829675,8.8392,9.153525,8.9916,8.848725,8.620125,9.153525,8.467725,8.791575,8.601075,8.963025,8.658225,8.582026,8.562975,8.4963,8.296275,8.36295,8.3439,8.5344,8.32485,8.3058,7.972425,8.096251,7.9248,7.991475,7.6962,8.010525
200.0,21.993225,21.897976,21.9456,28.755976,22.469475,21.917025,21.745575,21.536026,21.688425,21.54555,21.62175,21.3741,21.364574,21.326475,21.4503,21.2598,21.43125,21.27885,21.097876,22.374226,22.964775,21.2217,21.050251,20.955,20.869276,20.93595,20.89785,20.850225,20.7645,20.78355,21.20265,20.945475,20.70735,20.4978,20.659725,20.7264,19.935825,19.8882,19.5834,19.364325,19.25955,19.37385,19.135725,18.926176,19.021425,18.849976,18.945225,18.7833,18.7833,19.250025,19.33575,19.192875,18.678526,18.716625,18.4785,18.1737,18.392775,18.15465,18.049875,18.135601,17.907,18.0594,18.030825,17.706976,17.573626,17.478374,17.345026,17.3355,17.211676,17.3736,17.268826,17.135475,16.964025,16.97355,16.89735,16.964025,16.868774,16.716375,17.01165,17.3355,16.506824,16.7259,16.259174,16.40205,16.192501,16.240126,15.98295,16.192501,15.954375,15.897225,15.706725,15.7353,15.973425,15.83055,15.592425,15.6972,15.86865,15.782926,15.763875,15.79245,15.630526,14.03985,14.6685,13.9446,13.73505,13.687426,13.7541,14.4399,13.4493,13.6017,13.877925,13.306425,13.249275,12.954,13.058775,13.01115,13.01115,12.849225,13.1826,12.66825,12.4968,12.449175,12.36345,12.201525,12.192,12.544425,12.2872505,11.934825,11.991975,11.896725,11.877675,11.706225,12.811125,11.6967,11.553825,11.420475,11.630025,11.37285,11.2395,11.210925,11.14425,11.534775,11.18235,11.229975,11.049,10.99185,10.925175,10.791825,10.715625,10.791825,10.791825,10.57275,10.7823,10.648951,11.020425,10.715625,10.9347,10.7442,10.61085,10.8585005,10.8966,9.5535755,9.572625,9.477375,9.363075,9.1821,9.372601,9.363075,9.096375,9.344025,9.020175,8.93445,9.077325,9.3345,9.42975,8.9916,8.829675,8.963025,9.210675,8.963025,8.848725,8.59155,9.04875,8.467725,8.8011,8.59155,9.04875,8.6106,8.582026,8.543925,8.4963,8.296275,8.353425,8.36295,8.524875,8.32485,8.28675,7.9629,8.1153,7.915275,7.9819503,7.6962,8.0391
201.0,21.9837,21.88845,21.955126,28.346401,22.23135,21.917025,21.73605,21.5646,21.69795,21.555075,21.6408,21.421724,21.3741,21.336,21.440775,21.326475,21.4503,21.269325,21.08835,22.431376,22.91715,21.2217,21.050251,20.964525,20.888325,20.945475,20.89785,20.8788,20.754974,20.793076,21.1074,20.926426,20.7264,20.488276,20.688301,20.964525,19.935825,19.8882,19.573875,19.364325,19.250025,19.383375,19.135725,18.9357,19.021425,18.8595,18.945225,18.7833,18.792826,19.29765,19.29765,19.22145,18.68805,18.68805,18.4785,18.11655,18.3642,18.15465,18.068926,18.15465,17.897474,18.030825,18.030825,17.706976,17.554575,17.478374,17.35455,17.325975,17.20215,17.3736,17.27835,17.135475,16.964025,16.964025,16.89735,16.944975,16.8783,16.70685,17.0307,17.249775,16.506824,16.70685,16.249651,16.4211,16.192501,16.240126,15.98295,16.202024,15.954375,15.897225,15.687675,15.649575,15.954375,15.821025,15.601951,15.6972,15.878175,15.782926,15.763875,15.782926,15.64005,14.03985,14.7828,13.9446,13.7541,13.706475,13.725525,14.525625,13.54455,13.649325,14.068425,13.363575,13.230226,12.944475,13.058775,12.9921,13.001625,12.849225,13.1064005,12.6492,12.506325,12.449175,12.36345,12.21105,12.201525,12.6206255,12.24915,11.934825,11.991975,11.86815,11.934825,11.763375,13.325475,11.687175,11.6490755,11.41095,11.63955,11.37285,11.2395,11.210925,11.14425,11.63955,11.191875,11.2395,11.0871,10.99185,10.925175,10.791825,10.696575,10.7823,10.772775,10.5918,10.7823,10.7442,11.020425,10.7061,10.925175,10.7442,10.57275,10.8585005,10.887075,9.5535755,9.5535755,9.477375,9.344025,9.191625,9.46785,9.382125,9.1059,9.35355,8.9916,8.93445,9.08685,9.344025,9.420225,8.982075,8.848725,9.077325,9.27735,8.924925,8.715375,8.59155,8.8773,8.4582,8.82015,8.5725,9.23925,8.6868,8.5725,8.543925,8.505825,8.296275,8.3439,8.372475,8.524875,8.32485,8.2772255,7.9629,8.1248255,7.9248,7.9819503,7.705725,8.05815
202.0,21.964651,21.878925,21.955126,27.22245,21.859875,21.92655,21.726524,21.612225,21.707476,21.555075,21.659851,21.459826,21.39315,21.336,21.43125,21.3741,21.46935,21.27885,21.08835,22.526625,22.84095,21.212175,21.050251,20.97405,20.955,20.964525,20.907375,21.059774,20.7645,20.8026,21.0693,20.9169,20.735926,20.47875,20.55495,21.155025,19.954876,19.8882,19.573875,19.364325,19.2405,19.3929,19.14525,18.9357,19.0119,18.8595,18.95475,18.773775,18.811874,19.326225,19.326225,19.2405,18.697575,18.678526,18.488026,18.145124,18.34515,18.15465,18.078451,18.1737,17.878426,18.0213,18.0594,17.706976,17.54505,17.478374,17.345026,17.325975,17.20215,17.3736,17.268826,17.135475,16.97355,16.964025,16.89735,16.93545,16.887825,16.697325,17.040226,17.154526,16.51635,16.697325,16.249651,16.44015,16.144875,16.240126,15.963901,16.21155,15.954375,15.9258,15.668625,15.687675,15.94485,15.821025,15.601951,15.706725,15.878175,15.79245,15.744825,15.754351,15.649575,14.020801,14.9733,13.9446,13.763625,13.706475,13.725525,14.6304,13.611225,13.7445755,14.297025,13.4874,13.2207,12.944475,13.0683,12.982575,12.9921,12.85875,13.039725,12.658725,12.506325,12.4587,12.36345,12.201525,12.21105,12.6206255,12.277725,11.934825,11.991975,11.915775,12.049125,11.820525,13.27785,11.668125,11.71575,11.41095,11.6490755,11.3538,11.2395,11.210925,11.153775,11.991975,11.2014,11.25855,11.1252,11.001375,10.9347,10.791825,10.68705,10.810875,10.76325,10.601325,10.791825,10.8204,11.049,10.7061,10.925175,10.734675,10.57275,10.848975,10.87755,9.5535755,9.54405,9.46785,9.3345,9.220201,9.5535755,9.4011755,9.12495,9.372601,8.982075,8.943975,9.096375,9.344025,9.4011755,8.982075,8.963025,9.267825,9.363075,8.9154005,8.8011,8.5725,8.810625,8.4582,8.85825,8.562975,10.201275,8.848725,8.5725,8.524875,8.51535,8.296275,8.334375,8.391525,8.51535,8.32485,8.258175,7.953375,8.13435,7.9057503,7.972425,7.705725,8.096251
203.0,21.955126,21.878925,21.964651,26.393776,21.821775,21.907501,21.707476,21.764626,21.726524,21.5646,21.688425,21.497925,21.402676,21.345526,21.43125,21.4122,22.126575,21.27885,21.08835,22.583775,22.945724,21.2217,21.040726,20.993101,21.12645,20.97405,20.9169,21.155025,20.754974,20.812126,20.93595,20.89785,20.745451,20.469225,20.574,20.983576,19.973925,19.878675,19.573875,19.364325,19.2405,19.3929,19.14525,18.9357,19.0119,18.8595,18.95475,18.7833,18.830925,19.383375,19.3167,19.326225,18.7071,18.669,18.488026,18.945225,18.3261,18.15465,18.373726,18.2118,17.859375,18.00225,18.0975,17.706976,17.535524,17.478374,17.345026,17.306925,17.192625,17.364075,17.27835,17.12595,16.97355,16.964025,16.906876,16.925924,16.89735,16.6878,17.078325,16.887825,16.525875,16.6878,16.249651,16.47825,16.316326,16.240126,15.94485,16.240126,15.94485,15.9258,15.659101,15.706725,15.935326,15.811501,15.611475,15.725775,15.8877,15.811501,15.725775,15.744825,15.64005,14.03985,15.41145,13.9446,13.7541,13.687426,13.687426,14.9733,13.69695,13.8969755,14.6685,13.5255,13.211175,12.925426,13.077826,12.9921,12.97305,12.85875,12.9921,12.677775,12.4968,12.47775,12.36345,12.192,12.2301,12.734925,12.239625,11.934825,12.0015,11.90625,12.125325,12.0396,13.6779,11.6586,11.79195,11.401425,11.6586,11.33475,11.2395,11.22045,11.172825,12.868275,11.2014,11.268075,11.172825,11.001375,10.9347,10.791825,10.715625,10.8204,10.7442,10.61085,10.791825,10.906125,11.077575,10.696575,10.91565,10.734675,10.53465,10.8585005,10.868025,9.572625,9.515475,9.458325,9.3345,9.229725,9.5631,9.4011755,9.153525,9.372601,9.001125,8.9535,9.1059,9.35355,9.420225,9.001125,9.058275,9.972675,9.458325,8.89635,10.182225,8.55345,8.677275,8.4582,8.905875,8.55345,10.76325,8.97255,8.5725,8.505825,8.51535,8.296275,8.334375,8.410575,8.505825,8.334375,8.248651,7.953375,8.143875,7.915275,7.972425,7.705725,8.096251
204.0,21.9456,21.8694,21.964651,25.66035,21.85035,21.917025,21.707476,22.098,21.745575,21.574125,21.707476,21.54555,21.421724,21.355051,21.421724,21.459826,22.774275,21.2598,21.078825,22.602825,23.06955,21.2217,21.040726,21.002625,21.24075,20.983576,20.926426,21.20265,20.745451,20.82165,20.8407,20.888325,20.754974,20.4597,20.678776,20.659725,19.992975,19.86915,19.56435,19.354801,19.230976,19.3929,19.14525,18.945225,19.002375,18.869026,18.964275,18.773775,18.8595,19.421474,19.345276,19.364325,18.716625,18.64995,18.497551,19.5834,18.278475,18.1737,18.373726,18.259426,17.859375,17.973675,18.0975,17.706976,17.526001,17.478374,17.3355,17.306925,17.1831,17.364075,17.27835,17.12595,16.97355,16.944975,16.906876,16.906876,16.906876,16.6878,17.08785,16.640175,16.525875,16.678276,16.249651,16.468725,16.5354,16.240126,15.935326,16.2306,15.954375,15.94485,15.668625,15.725775,15.935326,15.801975,15.611475,15.7353,15.8877,15.79245,15.706725,15.7353,15.659101,14.030325,16.192501,13.9446,13.7541,13.7445755,13.65885,15.25905,13.782675,14.125575,15.382875,13.69695,13.201651,12.954,13.077826,13.001625,12.93495,12.85875,12.954,12.6873,12.4968,12.47775,12.36345,12.192,12.24915,12.811125,12.2301,11.934825,12.011025,11.90625,12.201525,12.3063,13.782675,11.6586,11.877675,11.41095,11.67765,11.344275,11.268075,11.229975,11.2014,13.535026,11.210925,11.2776,11.229975,11.001375,10.925175,10.791825,10.753725,10.8204,10.734675,10.6299,10.8204,11.0109005,11.134726,10.68705,10.91565,10.72515,10.506075,10.8585005,10.8585005,9.591675,9.496425,9.458325,9.3345,9.267825,9.6393,9.420225,9.191625,9.39165,9.04875,8.963025,9.115425,9.477375,9.4011755,9.077325,9.20115,10.83945,9.610725,8.867775,10.182225,8.59155,8.620125,8.4582,8.924925,8.5344,11.14425,8.78205,8.562975,8.4963,8.51535,8.296275,8.334375,8.4201,8.4963,8.32485,8.2296,7.94385,8.162925,7.896225,7.972425,7.705725,8.143875
205.0,21.92655,21.859875,21.955126,24.8031,21.85035,21.917025,21.69795,22.098,21.73605,21.58365,21.726524,21.58365,21.43125,21.364574,21.4122,21.4884,24.02205,21.231226,21.078825,22.736176,23.269575,21.212175,21.0312,21.021675,21.307425,21.002625,20.93595,21.24075,20.745451,20.8407,20.70735,20.8788,20.7645,20.450174,20.631151,20.4978,19.9644,19.859625,19.56435,19.354801,19.230976,19.402426,19.154776,18.945225,18.99285,18.888075,18.9738,18.773775,18.8595,19.45005,19.3929,19.383375,18.72615,18.6309,18.507074,20.1168,18.259426,18.1737,19.0119,18.3261,17.840324,17.935575,18.0975,17.840324,17.526001,17.4879,17.325975,17.2974,17.173574,17.364075,17.287876,17.12595,16.983076,16.944975,16.906876,16.89735,16.9164,16.678276,17.097376,16.583025,16.5354,16.659225,16.249651,16.506824,16.70685,16.240126,15.897225,16.278225,15.94485,15.94485,15.668625,15.7353,15.935326,15.79245,15.611475,15.744825,15.897225,15.83055,15.6972,15.7353,15.6972,14.020801,16.964025,13.9446,13.7541,13.725525,13.6398,15.79245,13.88745,14.449425,16.1163,13.69695,13.192125,13.096875,13.096875,13.01115,12.97305,12.868275,12.8778,12.70635,12.506325,12.47775,12.430125,12.2301,12.2682,12.944475,12.192,11.934825,12.030075,11.90625,12.277725,12.55395,14.411325,11.668125,12.3063,11.420475,11.67765,11.401425,11.306175,11.2395,11.25855,14.2113,11.22045,11.287126,11.306175,11.0109005,10.925175,10.791825,10.715625,10.83945,10.715625,10.668,10.8204,11.172825,11.191875,10.696575,10.887075,10.72515,10.496551,10.87755,10.848975,9.6012,9.477375,9.458325,9.3345,9.2964,9.667875,9.458325,9.286875,9.4107,9.1059,8.97255,9.115425,9.5535755,9.31545,9.27735,9.420225,11.591925,10.42035,8.8392,11.172825,8.62965,8.524875,8.448675,8.9535,8.524875,11.534775,8.401051,8.55345,8.47725,8.524875,8.467725,8.3439,8.43915,8.4963,8.334375,8.21055,7.94385,8.17245,7.915275,7.9819503,7.705725,8.3058
206.0,21.92655,21.840826,21.974174,24.17445,21.859875,21.92655,21.688425,22.23135,21.707476,21.58365,21.77415,21.631275,21.440775,21.3741,21.402676,21.497925,24.822151,21.421724,21.078825,22.907625,23.298151,21.193125,21.021675,21.0312,21.297901,21.01215,20.955,21.269325,20.735926,20.850225,20.621626,20.85975,20.774025,20.44065,20.564476,20.51685,20.0025,19.859625,19.554825,19.345276,19.230976,19.3929,19.154776,18.945225,18.99285,18.8976,18.983326,18.76425,18.87855,19.535776,19.383375,19.421474,18.735676,18.621376,18.5166,20.6502,18.23085,18.1737,19.3929,18.297525,17.821276,17.916525,18.23085,17.992725,17.516476,17.4879,17.325975,17.2974,17.164051,17.35455,17.287876,17.12595,16.983076,16.944975,16.906876,16.887825,16.925924,16.678276,17.12595,16.5735,16.544926,16.6116,16.240126,16.5354,16.697325,16.249651,15.86865,16.335375,15.94485,15.963901,15.668625,15.744825,15.94485,15.79245,15.611475,15.754351,15.90675,15.8496,15.67815,15.725775,15.782926,14.0589,17.526001,13.954125,13.7541,13.69695,13.6017,16.544926,14.049376,14.95425,16.93545,14.049376,13.192125,13.39215,13.096875,13.077826,13.08735,12.868275,12.85875,12.715876,12.506325,12.487275,12.47775,12.2872505,12.2682,13.268325,12.17295,11.9634,12.049125,11.915775,12.3825,13.039725,15.211425,12.106276,13.201651,11.515725,11.744325,11.934825,11.344275,11.210925,11.315701,14.8971,11.229975,11.287126,11.3919,11.0109005,11.096625,10.801351,10.72515,10.8585005,10.7061,10.668,10.9347,11.458575,11.2395,10.68705,10.868025,10.72515,10.45845,10.91565,10.8204,9.629775,9.458325,9.572625,9.344025,9.2964,9.73455,9.458325,9.382125,9.439275,9.1821,9.1059,9.115425,9.7917,9.7536,9.858376,9.6012,12.47775,10.42035,10.0584,12.05865,8.696325,8.62965,8.448675,9.01065,8.51535,11.534775,8.334375,8.55345,8.4582,8.524875,8.8011,8.382,8.4582,8.4963,8.334375,8.201025,7.934325,8.17245,7.9057503,7.9819503,7.71525,9.2487755
207.0,21.917025,21.8313,21.974174,23.155275,21.8694,21.936075,21.6789,22.412325,22.04085,21.593176,21.802725,21.6789,21.459826,21.383625,21.402676,21.555075,25.50795,22.126575,21.0693,22.84095,23.298151,21.20265,21.021675,21.050251,21.250275,21.021675,20.945475,21.288376,20.7264,20.85975,20.583525,20.850225,20.78355,20.431126,20.602575,20.564476,20.240625,19.8501,19.554825,19.345276,19.22145,19.402426,19.14525,18.95475,18.983326,19.688175,18.983326,18.76425,18.8976,19.650076,19.45005,20.012026,18.754725,18.61185,18.5166,21.1836,18.15465,18.19275,20.28825,18.716625,17.7927,17.897474,18.23085,18.316576,17.50695,17.4498,17.325975,17.287876,17.164051,17.345026,17.287876,17.173574,16.983076,16.97355,16.9164,16.8783,16.93545,16.678276,17.145,16.583025,16.563974,16.506824,16.240126,16.583025,16.697325,16.430626,15.954375,16.335375,15.954375,15.98295,15.668625,15.754351,15.98295,15.79245,15.621,15.754351,15.90675,15.90675,15.659101,15.71625,16.09725,14.0589,17.58315,13.954125,13.763625,14.087475,13.573125,17.268826,14.4399,16.011526,17.992725,14.468475,13.201651,13.9446,13.115925,13.573125,13.335,12.85875,12.8397,12.849225,12.51585,12.4968,12.525375,12.3825,12.3063,13.27785,12.125325,12.0015,12.09675,11.925301,12.5349,13.877925,15.211425,13.39215,14.411325,11.515725,11.94435,12.6873,11.344275,11.22045,11.37285,15.611475,11.2395,11.2776,11.48715,11.0109005,11.287126,10.810875,10.72515,10.8585005,10.696575,10.734675,12.2872505,12.220575,11.2395,10.696575,10.848975,10.715625,10.467975,10.953751,10.801351,9.667875,9.46785,10.0584,9.372601,9.31545,9.81075,9.4011755,9.4488,9.46785,9.286875,9.458325,9.1059,10.61085,10.3251,10.296525,9.8679,13.08735,11.2014,11.18235,12.4968,8.791575,8.62965,8.448675,9.04875,8.4963,11.67765,8.467725,8.55345,8.4582,8.524875,9.210675,8.486775,8.467725,8.4963,8.334375,8.181975,7.934325,8.143875,8.181975,8.001,7.7247753,9.782175
208.0,21.907501,21.81225,21.964651,22.621876,21.878925,21.936075,21.6789,22.679026,22.53615,21.602701,21.821775,21.726524,21.46935,21.383625,21.39315,21.58365,25.69845,22.374226,21.059774,22.831425,23.288626,21.1836,21.01215,21.059774,21.24075,21.040726,20.955,21.355051,20.716875,20.869276,20.583525,20.8407,20.8026,20.4216,20.59305,20.450174,20.564476,19.840576,19.5453,19.345276,19.22145,19.421474,19.14525,18.95475,18.983326,20.107275,18.99285,18.7833,18.888075,19.716751,19.535776,20.8026,18.773775,18.659475,18.5166,21.726524,18.126076,18.240376,21.078825,19.1262,17.897474,17.84985,19.03095,18.488026,17.497425,17.58315,17.325975,17.287876,17.164051,17.3355,17.2974,17.821276,16.9926,17.04975,16.9164,16.849726,16.93545,16.66875,17.173574,16.59255,16.5735,16.9926,16.2306,16.89735,16.6116,16.9164,15.94485,17.287876,15.963901,15.954375,15.67815,15.763875,15.9924755,15.79245,15.611475,15.763875,15.916275,15.973425,15.649575,15.706725,16.7259,14.2113,17.687925,13.96365,13.820775,14.325601,13.554075,17.73555,15.2781,17.3736,18.964275,14.811376,13.192125,13.96365,13.134975,13.725525,13.687426,12.85875,12.811125,13.049251,12.51585,12.6873,12.582525,12.47775,12.3444,13.230226,12.106276,12.05865,12.315825,11.934825,12.868275,14.887575,16.192501,13.96365,14.411325,11.687175,12.677775,13.9446,11.725275,11.229975,11.4966755,16.3449,11.25855,11.33475,11.620501,11.020425,11.620501,10.8204,10.734675,10.87755,10.68705,11.401425,13.46835,13.192125,11.153775,10.7061,10.791825,10.715625,10.496551,11.096625,10.7823,9.705976,9.46785,10.5251255,9.477375,9.3345,9.84885,9.534525,9.648825,9.515475,9.420225,9.629775,9.096375,11.953876,10.963275,10.72515,10.029825,13.5921755,11.468101,13.001625,13.2969,8.829675,8.8011,8.543925,9.134475,8.486775,11.725275,8.9154005,8.543925,8.43915,8.5344,9.344025,8.791575,8.4963,8.505825,8.334375,8.1534,7.9248,8.401051,8.181975,8.0391,7.7247753,10.315576
209.0,21.897976,21.7932,21.9456,22.04085,21.88845,21.9456,21.669374,22.736176,23.117176,21.612225,21.85035,21.77415,21.46935,21.39315,21.383625,21.555075,25.898476,23.269575,21.059774,22.831425,23.326725,21.155025,21.002625,21.078825,21.24075,21.050251,20.964525,21.421724,20.716875,20.888325,20.602575,20.831175,20.812126,20.412075,20.574,20.297775,21.383625,19.840576,19.535776,19.33575,19.211926,19.421474,19.14525,18.95475,18.9738,20.869276,19.002375,18.84045,18.888075,19.802475,19.6977,21.402676,18.802351,18.754725,18.488026,22.2123,18.11655,18.316576,21.288376,19.859625,18.1737,17.802225,19.383375,18.659475,17.497425,17.687925,17.31645,17.27835,17.164051,17.3355,17.287876,18.7833,16.9926,17.421225,16.925924,16.82115,16.944975,16.678276,17.306925,16.602076,16.583025,17.2974,16.2306,17.249775,16.5735,17.58315,15.94485,18.19275,16.02105,15.935326,15.725775,15.7734,16.02105,15.801975,15.611475,15.7734,15.916275,16.40205,15.649575,15.71625,17.20215,14.887575,17.88795,13.992226,14.011275,15.0114,13.535026,17.935575,16.278225,18.526125,20.031075,15.916275,13.201651,13.973175,13.1445,14.2875,14.373225,12.868275,12.792075,13.73505,12.525375,13.820775,12.66825,12.63015,12.2872505,13.12545,12.125325,12.182475,12.954,11.953876,13.611225,15.94485,16.497301,14.468475,16.21155,11.725275,13.08735,14.26845,12.220575,11.22045,12.334875,17.040226,11.25855,11.83005,12.544425,11.020425,11.620501,10.829926,10.7442,10.906125,10.68705,12.51585,14.2303505,14.335125,11.344275,10.715625,10.76325,10.7061,10.563225,11.14425,10.753725,9.801225,9.496425,11.020425,9.7536,9.286875,9.92505,9.534525,9.820275,9.5535755,9.62025,9.8298,9.08685,13.27785,11.63955,11.0871,10.106025,13.8303,12.02055,13.687426,13.354051,9.153525,8.963025,8.6487,9.229725,8.47725,11.1252,9.191625,8.55345,8.4201,8.5344,9.839325,9.0678005,8.51535,8.51535,8.334375,8.13435,7.9248,8.9535,8.543925,8.13435,7.743825,10.601325
210.0,21.88845,21.783676,22.298025,21.802725,21.897976,21.9456,21.659851,22.698074,23.622,21.612225,21.878925,21.821775,21.497925,21.402676,21.3741,21.54555,26.260426,23.94585,21.059774,22.7457,23.421976,21.12645,20.993101,21.097876,21.5265,21.0693,20.97405,21.4503,20.70735,20.89785,20.631151,20.831175,20.831175,20.412075,20.55495,20.145374,21.745575,19.83105,19.516726,19.33575,19.211926,19.7358,19.1262,18.964275,19.059525,21.2598,19.03095,18.964275,18.87855,19.992975,19.9644,22.49805,19.0119,18.945225,18.53565,22.602825,18.76425,18.564226,22.012276,21.078825,19.03095,17.773651,19.4691,18.8595,17.4879,17.88795,17.31645,17.2212,17.173574,17.3355,17.2974,19.83105,17.002125,17.907,16.93545,16.792576,16.9545,16.66875,17.88795,16.6116,16.6116,17.573626,16.2306,17.88795,16.544926,17.81175,15.963901,18.830925,16.764,16.192501,15.8400755,15.7734,16.0782,15.821025,15.621,15.801975,15.935326,16.716375,15.64005,15.706725,17.6403,15.2781,18.61185,14.087475,14.2494,15.449551,13.515975,18.087975,17.20215,19.5072,20.126326,16.44015,13.201651,13.84935,13.5255,14.620875,15.897225,12.8778,12.78255,14.582775,12.5349,14.392275,12.734925,13.001625,12.3063,13.173075,12.1158,12.32535,13.515975,11.972925,14.430375,17.0307,17.192625,15.0495,17.08785,11.972925,14.26845,14.9733,12.573,11.229975,13.420725,17.24025,11.477625,12.887325,13.7445755,11.02995,11.925301,10.829926,10.753725,10.925175,10.6775255,12.51585,14.8209,15.211425,12.220575,10.68705,10.68705,10.7061,10.753725,11.325225,10.72515,9.915525,9.534525,11.5062,10.191751,9.286875,10.00125,9.8298,10.191751,9.62025,9.92505,10.8585005,9.12495,13.782675,12.258676,11.153775,11.287126,13.725525,13.0302,14.754225,13.439775,9.4488,9.229725,8.753475,9.31545,8.4582,10.668,9.6012,8.59155,8.401051,8.5344,10.61085,9.763125,8.51535,8.5344,8.334375,8.1153,7.934325,9.782175,8.8011,8.4582,7.7533503,10.8966
211.0,21.878925,21.764626,22.831425,21.840826,21.907501,21.955126,21.659851,22.6695,24.069675,21.62175,21.917025,21.878925,21.497925,21.4122,21.364574,21.6789,26.61285,25.174576,21.08835,22.717125,23.345776,21.097876,20.983576,21.116926,21.821775,21.078825,20.983576,21.39315,20.697824,20.9169,20.6502,20.812126,20.8407,20.3454,20.507326,20.012026,22.469475,19.812,19.764376,19.33575,19.2405,20.7264,19.107151,18.964275,19.431,22.15515,19.135725,18.99285,18.8214,20.297775,20.393024,22.621876,19.840576,19.06905,19.135725,22.945724,19.688175,19.726274,22.393276,21.078825,19.5453,17.773651,19.6977,18.907125,17.478374,18.430876,17.31645,17.249775,17.1831,17.325975,17.31645,20.850225,17.002125,18.354675,16.944975,17.20215,16.964025,16.678276,18.583275,16.621124,16.640175,17.954626,16.2687,18.297525,16.51635,18.278475,16.049625,19.86915,17.35455,16.887825,16.002,15.782926,16.21155,15.859125,15.621,15.801975,15.9924755,17.164051,15.621,15.687675,18.2118,15.5829,19.326225,14.373225,14.5542,15.916275,13.573125,18.030825,18.04035,20.021551,20.088224,17.3736,13.192125,13.668375,14.11605,14.792325,16.678276,12.944475,12.78255,16.354425,12.601575,15.03045,13.115925,14.087475,12.40155,13.2969,12.02055,12.3825,13.420725,12.05865,15.3162,18.030825,17.230724,15.382875,17.764126,12.563476,15.0209255,15.935326,12.925426,11.2395,14.639925,17.116425,11.8491,14.3637,14.95425,11.02995,12.3063,11.22045,10.772775,10.982326,10.668,14.0779505,15.1638,16.05915,12.6111,10.6299,10.639425,10.696575,10.791825,11.9824505,10.696575,10.334625,9.58215,12.0396,10.668,9.286875,10.0965,11.22045,11.039475,9.686925,10.429875,11.591925,10.0393505,14.0779505,12.887325,11.468101,12.24915,13.62075,13.54455,14.57325,13.6017,9.77265,9.534525,8.8773,9.382125,8.43915,10.26795,10.410825,8.696325,8.372475,8.543925,10.963275,10.99185,8.5344,8.70585,8.32485,8.1248255,8.067675,10.344151,9.210675,8.639175,7.79145,11.153775
