,xs_num,dist_from_right_m,Easting,Northing,z_m
4819,7,4140.0,667240.975401511,4263395.81742964,73.62279
4820,7,4150.0,667242.411588671,4263405.713760599,75.81448
4821,7,4160.0,667243.8477758311,4263415.610091557,75.81448
4822,7,4170.0,667245.2839629911,4263425.506422516,76.29247
4823,7,4180.0,667246.7201501512,4263435.402753474,77.28722
4824,7,4190.0,667248.1563373113,4263445.299084433,78.51038
4825,7,4200.0,667249.5925244713,4263455.195415392,79.17131
4826,7,4210.0,667251.0287116314,4263465.09174635,79.34688
4827,7,4220.0,667252.4648987914,4263474.988077309,81.349815
4828,7,4230.0,667253.9010859515,4263484.884408267,81.480545
4829,7,4240.0,667255.3372731116,4263494.780739225,81.407455
4830,7,4250.0,667256.7734602717,4263504.677070185,82.317955
4831,7,4260.0,667258.2096474317,4263514.573401143,81.63135
4832,7,4270.0,667259.6458345917,4263524.469732101,80.67581
4833,7,4280.0,667261.0820217518,4263534.36606306,80.26043
4834,7,4290.0,667262.5182089119,4263544.2623940185,79.01811
4835,7,4300.0,667263.954396072,4263554.158724977,78.04036
4836,7,4310.0,667265.390583232,4263564.055055936,77.29552
4837,7,4320.0,667266.8267703921,4263573.951386894,76.598854
4838,7,4330.0,667268.2629575521,4263583.847717852,75.93943
4839,7,4340.0,667269.6991447122,4263593.7440488115,75.34273
4840,7,4350.0,667271.1353318723,4263603.64037977,75.57821
4841,7,4360.0,667272.5715190324,4263613.536710728,75.06989
4842,7,4370.0,667274.0077061924,4263623.433041687,74.75227
4843,7,4380.0,667275.4438933524,4263633.329372645,74.609085
4844,7,4390.0,667276.8800805125,4263643.225703604,74.75627
4845,7,4400.0,667278.3162676726,4263653.122034563,74.90103
4846,7,4410.0,667279.7524548327,4263663.018365521,75.16465
4847,7,4420.0,667281.1886419927,4263672.91469648,74.884384
4848,7,4430.0,667282.6248291528,4263682.811027438,74.884384
4849,7,4440.0,667284.0610163128,4263692.707358397,74.404755
4850,7,4450.0,667285.4972034729,4263702.603689356,74.0547
4851,7,4460.0,667286.933390633,4263712.500020314,73.77842
4852,7,4470.0,667288.369577793,4263722.396351272,73.97078
4853,7,4480.0,667289.8057649531,4263732.292682231,73.74347
4854,7,4490.0,667291.2419521131,4263742.18901319,73.55324
4855,7,4500.0,667292.6781392732,4263752.085344148,73.37021
4856,7,4510.0,667294.1143264333,4263761.981675107,72.909836
4857,7,4520.0,667295.5505135934,4263771.878006065,73.18789
4858,7,4530.0,667296.9867007534,4263781.7743370235,73.18789
4859,7,4540.0,667298.4228879135,4263791.670667983,75.405716
4860,7,4550.0,667299.8590750735,4263801.566998941,75.855545
4861,7,4560.0,667301.2952622336,4263811.463329899,75.921455
4862,7,4570.0,667302.7314493937,4263821.359660858,76.246284
4863,7,4580.0,667304.1676365538,4263831.2559918165,76.622314
4864,7,4590.0,667305.6038237138,4263841.152322775,76.557304
4865,7,4600.0,667307.0400108738,4263851.048653734,76.425316
4866,7,4610.0,667308.4761980339,4263860.944984692,76.425316
4867,7,4620.0,667309.912385194,4263870.84131565,76.41661
4868,7,4630.0,667311.3485723541,4263880.73764661,76.34766
4869,7,4640.0,667312.7847595142,4263890.633977568,76.39874
4870,7,4650.0,667314.2209466741,4263900.530308526,76.52583
4871,7,4660.0,667315.6571338342,4263910.426639485,76.761795
4872,7,4670.0,667317.0933209943,4263920.322970443,77.52354
4873,7,4680.0,667318.5295081544,4263930.219301403,77.72834
4874,7,4690.0,667319.9656953145,4263940.115632361,77.91475
4875,7,4700.0,667321.4018824745,4263950.011963319,77.91475
4876,7,4710.0,667322.8380696345,4263959.908294278,77.791664
4877,7,4720.0,667324.2742567946,4263969.804625236,77.64489
4878,7,4730.0,667325.7104439547,4263979.700956195,77.68068
4879,7,4740.0,667327.1466311148,4263989.597287154,77.42395
4880,7,4750.0,667328.5828182749,4263999.493618112,77.13385
4881,7,4760.0,667330.0190054348,4264009.38994907,76.527626
4882,7,4770.0,667331.4551925949,4264019.286280029,76.361015
4883,7,4780.0,667332.891379755,4264029.182610988,76.32562
4884,7,4790.0,667334.3275669151,4264039.078941946,76.44363
4885,7,4800.0,667335.7637540752,4264048.975272905,76.894745
4886,7,4810.0,667337.1999412352,4264058.871603863,77.06212
4887,7,4820.0,667338.6361283952,4264068.767934822,77.92997
4888,7,4830.0,667340.0723155553,4264078.664265781,78.03726
4889,7,4840.0,667341.5085027154,4264088.560596739,78.18392
4890,7,4850.0,667342.9446898755,4264098.456927697,78.34628
4891,7,4860.0,667344.3808770356,4264108.353258656,79.98552
4892,7,4870.0,667345.8170641955,4264118.249589615,80.64466
4893,7,4880.0,667347.2532513556,4264128.145920573,80.64466
4894,7,4890.0,667348.6894385157,4264138.042251532,80.7648
4895,7,4900.0,667350.1256256758,4264147.93858249,81.03741
4896,7,4910.0,667351.5618128359,4264157.834913449,81.07256
4897,7,4920.0,667352.997999996,4264167.731244408,80.99235
4898,7,4930.0,667354.4341871559,4264177.627575366,81.526985
4899,7,4940.0,667355.870374316,4264187.523906325,81.08167
4900,7,4950.0,667357.3065614761,4264197.420237283,80.90229
4901,7,4960.0,667358.7427486362,4264207.316568241,80.05068
4902,7,4970.0,667360.1789357963,4264217.212899201,80.05068
4903,7,4980.0,667361.6151229562,4264227.109230159,79.64244
4904,7,4990.0,667363.0513101163,4264237.005561117,79.570786
4905,7,5000.0,667364.4874972764,4264246.901892076,79.35358
4906,7,5010.0,667365.9236844365,4264256.7982230345,79.57107
4907,7,5020.0,667367.3598715966,4264266.694553993,80.11707
4908,7,5030.0,667368.7960587566,4264276.590884952,80.66042
4909,7,5040.0,667370.2322459166,4264286.48721591,81.06775
4910,7,5050.0,667371.6684330767,4264296.383546868,81.24992
4911,7,5060.0,667373.1046202368,4264306.2798778275,81.58049
4912,7,5070.0,667374.5408073969,4264316.176208786,81.58049
4913,7,5080.0,667375.976994557,4264326.072539744,82.5372
4914,7,5090.0,667377.4131817169,4264335.968870703,82.98825
4915,7,5100.0,667378.849368877,4264345.865201661,82.88989
4916,7,5110.0,667380.2855560371,4264355.76153262,83.21732
4917,7,5120.0,667381.7217431972,4264365.657863579,84.290924
4918,7,5130.0,667383.1579303573,4264375.554194537,85.44233
4919,7,5140.0,667384.5941175172,4264385.450525496,86.34603
4920,7,5150.0,667386.0303046773,4264395.346856454,86.34603
4921,7,5160.0,667387.4664918374,4264405.243187413,86.353455
4922,7,5170.0,667388.9026789975,4264415.139518372,86.27739
4923,7,5180.0,667390.3388661576,4264425.03584933,86.50667
4924,7,5190.0,667391.7750533177,4264434.932180288,86.69024
4925,7,5200.0,667393.2112404776,4264444.828511247,86.74121
4926,7,5210.0,667394.6474276377,4264454.724842206,86.47758
4927,7,5220.0,667396.0836147978,4264464.621173164,86.23177
4928,7,5230.0,667397.5198019579,4264474.517504123,86.00472
4929,7,5240.0,667398.955989118,4264484.413835081,85.95839
4930,7,5250.0,667400.3921762779,4264494.3101660395,85.91101
4931,7,5260.0,667401.828363438,4264504.206496999,86.53468
4932,7,5270.0,667403.2645505981,4264514.102827957,87.64154
4933,7,5280.0,667404.7007377582,4264523.999158915,89.53695
4934,7,5290.0,667406.1369249183,4264533.895489874,91.50186
4935,7,5300.0,667407.5731120784,4264543.7918208325,92.96838
4936,7,5310.0,667409.0092992383,4264553.688151791,94.72032
4937,7,5320.0,667410.4454863984,4264563.58448275,95.79823
4938,7,5330.0,667411.8816735585,4264573.480813708,95.79823
4939,7,5340.0,667413.3178607186,4264583.377144666,97.97249
4940,7,5350.0,667414.7540478787,4264593.273475626,99.08634
4941,7,5360.0,667416.1902350386,4264603.169806584,99.53028
4942,7,5370.0,667417.6264221987,4264613.066137542,99.56937
4943,7,5380.0,667419.0626093588,4264622.962468501,98.49852
4944,7,5390.0,667420.4987965189,4264632.858799459,97.23858
4945,7,5400.0,667421.934983679,4264642.755130419,95.963905
4946,7,5410.0,667423.3711708391,4264652.651461377,94.73801
4947,7,5420.0,667424.807357999,4264662.547792335,94.73801
4948,7,5430.0,667426.2435451591,4264672.444123294,93.640755
4949,7,5440.0,667427.6797323192,4264682.340454252,93.41281
4950,7,5450.0,667429.1159194793,4264692.236785211,92.45316
4951,7,5460.0,667430.5521066394,4264702.13311617,91.25226
4952,7,5470.0,667431.9882937993,4264712.029447128,89.93757
4953,7,5480.0,667433.4244809594,4264721.925778086,89.31465
4954,7,5490.0,667434.8606681195,4264731.822109045,89.173
4955,7,5500.0,667436.2968552796,4264741.718440004,89.92746
4956,7,5510.0,667437.7330424397,4264751.614770962,89.65105
4957,7,5520.0,667439.1692295996,4264761.511101921,89.42984
4958,7,5530.0,667440.6054167597,4264771.407432879,89.04464
4959,7,5540.0,667442.0416039198,4264781.303763838,88.66308
4960,7,5550.0,667443.4777910799,4264791.200094797,88.44573
4961,7,5560.0,667444.91397824,4264801.096425755,88.1248
4962,7,5570.0,667446.3501654001,4264810.992756713,88.1743
4963,7,5580.0,667447.78635256,4264820.889087672,87.57356
4964,7,5590.0,667449.2225397201,4264830.785418631,87.050316
4965,7,5600.0,667450.6587268802,4264840.681749589,87.050316
4966,7,5610.0,667452.0949140403,4264850.578080548,86.54819
4967,7,5620.0,667453.5311012004,4264860.474411506,86.00587
4968,7,5630.0,667454.9672883603,4264870.370742465,85.4717
4969,7,5640.0,667456.4034755204,4264880.267073424,84.10504
4970,7,5650.0,667457.8396626805,4264890.163404382,83.4941
4971,7,5660.0,667459.2758498406,4264900.059735341,83.2225
4972,7,5670.0,667460.7120370007,4264909.956066299,82.85573
4973,7,5680.0,667462.1482241608,4264919.852397257,82.76039
4974,7,5690.0,667463.5844113207,4264929.748728217,82.76039
4975,7,5700.0,667465.0205984808,4264939.645059175,82.75031
4976,7,5710.0,667466.4567856409,4264949.541390133,82.75031
4977,7,5720.0,667467.892972801,4264959.437721092,82.75031
4978,7,5730.0,667469.3291599611,4264969.3340520505,82.75031
4979,7,5740.0,667470.765347121,4264979.230383009,82.75031
4980,7,5750.0,667472.2015342811,4264989.126713968,82.75031
4981,7,5760.0,667473.6377214412,4264999.023044926,82.75031
4982,7,5770.0,667475.0739086013,4265008.919375884,82.75031
4983,7,5780.0,667476.5100957614,4265018.8157068435,82.75031
4984,7,5790.0,667477.9462829215,4265028.712037802,82.75031
4985,7,5800.0,667479.3824700814,4265038.60836876,82.75031
4986,7,5810.0,667480.8186572415,4265048.504699719,82.75031
4987,7,5820.0,667482.2548444016,4265058.401030677,82.75031
4988,7,5830.0,667483.6910315617,4265068.297361636,82.75031
4989,7,5840.0,667485.1272187218,4265078.193692595,82.75031
4990,7,5850.0,667486.5634058818,4265088.090023553,82.75031
4991,7,5860.0,667487.9995930418,4265097.986354512,82.75031
4992,7,5870.0,667489.4357802019,4265107.88268547,82.75031
4993,7,5880.0,667490.871967362,4265117.779016429,82.75031
4994,7,5890.0,667492.3081545221,4265127.675347388,82.75031
4995,7,5900.0,667493.7443416822,4265137.571678346,82.75031
4996,7,5910.0,667495.1805288421,4265147.468009304,82.75151
4997,7,5920.0,667496.6167160022,4265157.364340263,82.81922
4998,7,5930.0,667498.0529031623,4265167.260671222,83.07234
4999,7,5940.0,667499.4890903224,4265177.15700218,83.33379
5000,7,5950.0,667500.9252774825,4265187.053333139,84.92232
5001,7,5960.0,667502.3614646425,4265196.949664097,84.92232
5002,7,5970.0,667503.7976518025,4265206.8459950555,86.09522
5003,7,5980.0,667505.2338389626,4265216.742326015,87.15389
5004,7,5990.0,667506.6700261227,4265226.638656973,88.35637
5005,7,6000.0,667508.1062132828,4265236.534987931,89.653114
5006,7,6010.0,667509.5424004428,4265246.43131889,91.04758
5007,7,6020.0,667510.9785876028,4265256.327649849,92.94241
5008,7,6030.0,667512.4147747629,4265266.223980807,93.884544
5009,7,6040.0,667513.850961923,4265276.120311766,94.85063
5010,7,6050.0,667515.2871490831,4265286.016642724,95.46781
5011,7,6060.0,667516.7233362432,4265295.912973682,95.46781
5012,7,6070.0,667518.1595234032,4265305.809304642,95.81815
5013,7,6080.0,667519.5957105632,4265315.7056356,97.555
5014,7,6090.0,667521.0318977233,4265325.601966559,95.3027
5015,7,6100.0,667522.4680848834,4265335.498297517,93.33175
5016,7,6110.0,667523.9042720435,4265345.394628475,91.23471
5017,7,6120.0,667525.3404592035,4265355.290959435,89.02406
5018,7,6130.0,667526.7766463635,4265365.187290393,87.82813
5019,7,6140.0,667528.2128335236,4265375.083621351,87.82813
5020,7,6150.0,667529.6490206837,4265384.97995231,86.53889
5021,7,6160.0,667531.0852078438,4265394.876283268,84.84781
5022,7,6170.0,667532.5213950039,4265404.772614227,83.37925
5023,7,6180.0,667533.9575821639,4265414.668945186,82.7707
5024,7,6190.0,667535.393769324,4265424.565276144,82.75031
5025,7,6200.0,667536.829956484,4265434.461607102,82.75031
5026,7,6210.0,667538.2661436441,4265444.3579380615,82.75981
5027,7,6220.0,667539.7023308042,4265454.25426902,82.75139
5028,7,6230.0,667541.1385179642,4265464.150599978,82.75031
5029,7,6240.0,667542.5747051243,4265474.046930937,82.75031
5030,7,6250.0,667544.0108922843,4265483.943261895,82.75031
5031,7,6260.0,667545.4470794444,4265493.839592854,82.75031
5032,7,6270.0,667546.8832666045,4265503.735923813,82.75031
5033,7,6280.0,667548.3194537646,4265513.632254771,82.75228
5034,7,6290.0,667549.7556409246,4265523.528585729,82.75037
5035,7,6300.0,667551.1918280846,4265533.424916688,82.752106
5036,7,6310.0,667552.6280152447,4265543.321247647,82.81322
5037,7,6320.0,667554.0642024048,4265553.217578605,83.25307
5038,7,6330.0,667555.5003895649,4265563.113909564,83.25307
5039,7,6340.0,667556.9365767249,4265573.010240522,85.09789
5040,7,6350.0,667558.372763885,4265582.906571481,85.53412
5041,7,6360.0,667559.808951045,4265592.80290244,86.13387
5042,7,6370.0,667561.2451382051,4265602.699233398,87.87586
5043,7,6380.0,667562.6813253652,4265612.595564357,88.51959
5044,7,6390.0,667564.1175125252,4265622.491895315,89.25466
5045,8,0.0,668142.53376932,4259304.307081891,50.25015
5046,8,10.0,668136.9378620974,4259312.594772906,50.24827
5047,8,20.0,668131.3419548748,4259320.882463921,50.24827
5048,8,30.0,668125.7460476522,4259329.170154936,50.220848
5049,8,40.0,668120.1501404297,4259337.4578459505,50.213837
5050,8,50.0,668114.5542332071,4259345.745536965,50.11658
5051,8,60.0,668108.9583259845,4259354.03322798,49.753033
5052,8,70.0,668103.362418762,4259362.320918995,50.714493
5053,8,80.0,668097.7665115393,4259370.60861001,52.28149
5054,8,90.0,668092.1706043168,4259378.896301025,52.910534
5055,8,100.0,668086.5746970942,4259387.1839920385,52.944885
5056,8,110.0,668080.9787898717,4259395.471683053,52.96873
5057,8,120.0,668075.3828826491,4259403.759374068,53.006264
5058,8,130.0,668069.7869754265,4259412.047065083,53.018856
5059,8,140.0,668064.1910682039,4259420.334756098,52.961872
5060,8,150.0,668058.5951609813,4259428.622447113,52.961872
5061,8,160.0,668052.9992537587,4259436.910138127,52.991394
5062,8,170.0,668047.4033465361,4259445.197829142,53.028183
5063,8,180.0,668041.8074393135,4259453.485520157,53.03484
5064,8,190.0,668036.211532091,4259461.773211172,53.041637
5065,8,200.0,668030.6156248684,4259470.060902187,53.084984
5066,8,210.0,668025.0197176458,4259478.3485932015,53.09985
5067,8,220.0,668019.4238104232,4259486.636284216,53.13703
5068,8,230.0,668013.8279032006,4259494.923975231,53.145363
5069,8,240.0,668008.231995978,4259503.211666246,53.147614
5070,8,250.0,668002.6360887554,4259511.499357261,53.147614
5071,8,260.0,667997.040181533,4259519.787048276,53.778313
5072,8,270.0,667991.4442743104,4259528.07473929,53.778313
5073,8,280.0,667985.8483670878,4259536.362430304,54.049976
5074,8,290.0,667980.2524598652,4259544.650121319,54.023438
5075,8,300.0,667974.6565526426,4259552.937812334,54.07443
5076,8,310.0,667969.06064542,4259561.225503349,54.066933
5077,8,320.0,667963.4647381974,4259569.513194364,54.0938
5078,8,330.0,667957.8688309749,4259577.800885378,54.096287
5079,8,340.0,667952.2729237523,4259586.088576393,54.066784
5080,8,350.0,667946.6770165297,4259594.376267408,54.10296
5081,8,360.0,667941.0811093071,4259602.663958423,54.13105
5082,8,370.0,667935.4852020845,4259610.951649438,54.036495
5083,8,380.0,667929.8892948619,4259619.2393404525,53.700455
5084,8,390.0,667924.2933876393,4259627.527031467,53.668987
5085,8,400.0,667918.6974804169,4259635.814722482,53.668987
5086,8,410.0,667913.1015731943,4259644.102413497,53.715824
5087,8,420.0,667907.5056659717,4259652.390104512,53.70238
5088,8,430.0,667901.9097587491,4259660.677795527,53.720524
5089,8,440.0,667896.3138515265,4259668.965486541,53.753693
5090,8,450.0,667890.7179443039,4259677.253177556,53.743805
5091,8,460.0,667885.1220370813,4259685.540868571,53.759205
5092,8,470.0,667879.5261298587,4259693.828559585,53.783897
5093,8,480.0,667873.9302226362,4259702.1162506,53.816746
5094,8,490.0,667868.3343154136,4259710.403941615,53.855778
5095,8,500.0,667862.738408191,4259718.691632629,53.912094
5096,8,510.0,667857.1425009684,4259726.979323644,53.949444
5097,8,520.0,667851.5465937458,4259735.267014659,53.947445
5098,8,530.0,667845.9506865232,4259743.554705674,53.980373
5099,8,540.0,667840.3547793006,4259751.842396689,53.964386
5100,8,550.0,667834.7588720781,4259760.1300877035,53.993614
5101,8,560.0,667829.1629648556,4259768.417778718,54.028404
5102,8,570.0,667823.567057633,4259776.705469733,54.060787
5103,8,580.0,667817.9711504104,4259784.993160748,54.103252
5104,8,590.0,667812.3752431878,4259793.280851763,54.121464
5105,8,600.0,667806.7793359652,4259801.568542778,54.154926
5106,8,610.0,667801.1834287426,4259809.856233792,54.173283
5107,8,620.0,667795.5875215201,4259818.143924807,54.197895
5108,8,630.0,667789.9916142975,4259826.431615822,54.22252
5109,8,640.0,667784.3957070749,4259834.719306837,54.186977
5110,8,650.0,667778.7997998523,4259843.006997852,54.186977
5111,8,660.0,667773.2038926297,4259851.294688866,54.21921
5112,8,670.0,667767.6079854071,4259859.58237988,54.344246
5113,8,680.0,667762.0120781845,4259867.870070895,54.2947
5114,8,690.0,667756.416170962,4259876.15776191,54.31237
5115,8,700.0,667750.8202637394,4259884.445452925,54.361904
5116,8,710.0,667745.2243565168,4259892.73314394,54.3911
5117,8,720.0,667739.6284492943,4259901.020834954,54.423744
5118,8,730.0,667734.0325420717,4259909.308525969,54.423744
5119,8,740.0,667728.4366348491,4259917.596216984,54.452854
5120,8,750.0,667722.8407276265,4259925.883907999,54.48018
5121,8,760.0,667717.244820404,4259934.171599014,54.512592
5122,8,770.0,667711.6489131814,4259942.459290029,54.53818
5123,8,780.0,667706.0530059588,4259950.746981043,54.53818
5124,8,790.0,667700.4570987362,4259959.034672058,54.554844
5125,8,800.0,667694.8611915136,4259967.322363073,54.563408
5126,8,810.0,667689.265284291,4259975.610054088,54.625828
5127,8,820.0,667683.6693770684,4259983.897745103,54.698845
5128,8,830.0,667678.0734698458,4259992.185436117,54.698845
5129,8,840.0,667672.4775626233,4260000.473127131,54.885784
5130,8,850.0,667666.8816554007,4260008.760818146,55.28827
5131,8,860.0,667661.2857481781,4260017.048509161,55.91373
5132,8,870.0,667655.6898409555,4260025.336200176,55.821438
5133,8,880.0,667650.093933733,4260033.623891191,55.900394
5134,8,890.0,667644.4980265104,4260041.911582205,55.7939
5135,8,900.0,667638.9021192878,4260050.19927322,55.761223
5136,8,910.0,667633.3062120653,4260058.486964235,55.77898
5137,8,920.0,667627.7103048427,4260066.77465525,55.813107
5138,8,930.0,667622.1143976201,4260075.062346265,55.813107
5139,8,940.0,667616.5184903975,4260083.35003728,55.833645
5140,8,950.0,667610.9225831749,4260091.637728294,55.902695
5141,8,960.0,667605.3266759523,4260099.925419309,56.048378
5142,8,970.0,667599.7307687297,4260108.213110324,56.093784
5143,8,980.0,667594.1348615072,4260116.500801339,56.21572
5144,8,990.0,667588.5389542846,4260124.788492354,56.274914
5145,8,1000.0,667582.943047062,4260133.076183368,56.344997
5146,8,1010.0,667577.3471398394,4260141.363874383,56.664234
5147,8,1020.0,667571.7512326168,4260149.651565398,56.586937
5148,8,1030.0,667566.1553253942,4260157.939256412,56.586937
5149,8,1040.0,667560.5594181716,4260166.226947427,56.841843
5150,8,1050.0,667554.9635109492,4260174.514638442,56.95932
5151,8,1060.0,667549.3676037266,4260182.802329456,57.290382
5152,8,1070.0,667543.771696504,4260191.090020471,57.530396
5153,8,1080.0,667538.1757892814,4260199.377711486,57.98947
5154,8,1090.0,667532.5798820588,4260207.665402501,58.773026
5155,8,1100.0,667526.9839748362,4260215.953093516,59.6041
5156,8,1110.0,667521.3880676136,4260224.2407845305,60.155296
5157,8,1120.0,667515.792160391,4260232.528475545,60.202972
5158,8,1130.0,667510.1962531685,4260240.81616656,60.733715
5159,8,1140.0,667504.6003459459,4260249.103857575,60.612324
5160,8,1150.0,667499.0044387233,4260257.39154859,60.41293
5161,8,1160.0,667493.4085315007,4260265.679239605,60.751026
5162,8,1170.0,667487.8126242781,4260273.966930619,61.16105
5163,8,1180.0,667482.2167170555,4260282.254621634,61.723465
5164,8,1190.0,667476.6208098329,4260290.542312649,62.6121
5165,8,1200.0,667471.0249026105,4260298.830003664,63.78672
5166,8,1210.0,667465.4289953879,4260307.117694678,65.41922
5167,8,1220.0,667459.8330881653,4260315.405385693,65.2764
5168,8,1230.0,667454.2371809427,4260323.693076707,66.72764
5169,8,1240.0,667448.6412737201,4260331.980767722,68.57242
5170,8,1250.0,667443.0453664975,4260340.268458737,70.79706
5171,8,1260.0,667437.4494592749,4260348.556149752,74.44477
5172,8,1270.0,667431.8535520524,4260356.843840767,76.64801
5173,8,1280.0,667426.2576448298,4260365.1315317815,74.98484
5174,8,1290.0,667420.6617376072,4260373.419222796,78.31394
5175,8,1300.0,667415.0658303846,4260381.706913811,78.535164
5176,8,1310.0,667409.469923162,4260389.994604826,78.535164
5177,8,1320.0,667403.8740159394,4260398.282295841,77.22711
5178,8,1330.0,667398.2781087168,4260406.569986856,74.35934
5179,8,1340.0,667392.6822014943,4260414.85767787,74.16073
5180,8,1350.0,667387.0862942718,4260423.145368885,69.84306
5181,8,1360.0,667381.4903870492,4260431.4330599,68.34964
5182,8,1370.0,667375.8944798266,4260439.720750915,63.09622
5183,8,1380.0,667370.298572604,4260448.00844193,60.1039
5184,8,1390.0,667364.7026653814,4260456.2961329445,58.97507
5185,8,1400.0,667359.1067581588,4260464.583823958,57.744747
5186,8,1410.0,667353.5108509362,4260472.871514973,57.744747
5187,8,1420.0,667347.9149437137,4260481.159205988,56.144283
5188,8,1430.0,667342.3190364911,4260489.446897003,55.005608
5189,8,1440.0,667336.7231292685,4260497.734588018,54.75617
5190,8,1450.0,667331.1272220459,4260506.0222790325,54.1632
5191,8,1460.0,667325.5313148233,4260514.309970047,54.069023
5192,8,1470.0,667319.9354076007,4260522.597661062,53.41779
5193,8,1480.0,667314.3395003781,4260530.885352077,52.850384
5194,8,1490.0,667308.7435931556,4260539.173043092,52.865993
5195,8,1500.0,667303.147685933,4260547.460734107,52.56157
5196,8,1510.0,667297.5517787104,4260555.748425121,52.153988
5197,8,1520.0,667291.9558714879,4260564.036116136,52.022736
5198,8,1530.0,667286.3599642653,4260572.323807151,51.75283
5199,8,1540.0,667280.7640570427,4260580.611498166,51.44078
5200,8,1550.0,667275.1681498201,4260588.899189181,50.955982
5201,8,1560.0,667269.5722425976,4260597.1868801955,50.37687
5202,8,1570.0,667263.976335375,4260605.47457121,49.855812
5203,8,1580.0,667258.3804281524,4260613.762262224,48.935776
5204,8,1590.0,667252.7845209298,4260622.049953239,48.87363
5205,8,1600.0,667247.1886137072,4260630.337644254,48.65779
5206,8,1610.0,667241.5927064846,4260638.625335269,48.51876
5207,8,1620.0,667235.996799262,4260646.9130262835,48.65459
5208,8,1630.0,667230.4008920395,4260655.200717298,49.139492
5209,8,1640.0,667224.8049848169,4260663.488408313,49.84658
5210,8,1650.0,667219.2090775943,4260671.776099328,49.89334
5211,8,1660.0,667213.6131703717,4260680.063790343,49.7827
5212,8,1670.0,667208.0172631491,4260688.351481358,49.730247
5213,8,1680.0,667202.4213559265,4260696.639172372,49.32941
5214,8,1690.0,667196.825448704,4260704.926863387,49.243183
5215,8,1700.0,667191.2295414814,4260713.214554402,49.220497
5216,8,1710.0,667185.6336342589,4260721.502245417,49.099106
5217,8,1720.0,667180.0377270363,4260729.789936432,49.07612
5218,8,1730.0,667174.4418198137,4260738.0776274465,48.511967
5219,8,1740.0,667168.8459125911,4260746.365318461,48.715527
5220,8,1750.0,667163.2500053685,4260754.653009476,47.311844
5221,8,1760.0,667157.6540981459,4260762.940700491,46.302376
5222,8,1770.0,667152.0581909233,4260771.228391505,46.387894
5223,8,1780.0,667146.4622837008,4260779.51608252,46.086422
5224,8,1790.0,667140.8663764782,4260787.8037735345,46.079845
5225,8,1800.0,667135.2704692556,4260796.091464549,45.983585
5226,8,1810.0,667129.674562033,4260804.379155564,45.90199
5227,8,1820.0,667124.0786548104,4260812.666846579,45.840897
5228,8,1830.0,667118.4827475878,4260820.954537594,45.78581
5229,8,1840.0,667112.8868403652,4260829.242228609,45.7674
5230,8,1850.0,667107.2909331428,4260837.529919623,45.756702
5231,8,1860.0,667101.6950259202,4260845.817610638,45.737053
5232,8,1870.0,667096.0991186976,4260854.105301653,45.713364
5233,8,1880.0,667090.503211475,4260862.392992668,45.672092
5234,8,1890.0,667084.9073042524,4260870.680683683,45.68826
5235,8,1900.0,667079.3113970298,4260878.9683746975,45.67298
5236,8,1910.0,667073.7154898072,4260887.256065712,45.68938
5237,8,1920.0,667068.1195825847,4260895.543756727,45.65696
5238,8,1930.0,667062.5236753621,4260903.831447742,45.61163
5239,8,1940.0,667056.9277681395,4260912.119138757,45.55472
5240,8,1950.0,667051.3318609169,4260920.406829772,45.540127
5241,8,1960.0,667045.7359536943,4260928.6945207855,45.491653
5242,8,1970.0,667040.1400464717,4260936.9822118,45.445232
5243,8,1980.0,667034.5441392491,4260945.269902815,45.38436
5244,8,1990.0,667028.9482320267,4260953.55759383,45.356094
5245,8,2000.0,667023.3523248041,4260961.845284845,45.354015
5246,8,2010.0,667017.7564175815,4260970.13297586,45.322536
5247,8,2020.0,667012.1605103589,4260978.420666874,45.30478
5248,8,2030.0,667006.5646031363,4260986.708357889,45.31827
5249,8,2040.0,667000.9686959137,4260994.996048904,45.309437
5250,8,2050.0,666995.3727886911,4261003.283739919,45.359467
5251,8,2060.0,666989.7768814685,4261011.571430934,45.458946
5252,8,2070.0,666984.180974246,4261019.8591219485,45.991283
5253,8,2080.0,666978.5850670234,4261028.146812963,46.325863
5254,8,2090.0,666972.9891598008,4261036.434503978,46.316628
5255,8,2100.0,666967.3932525782,4261044.722194993,48.67837
5256,8,2110.0,666961.7973453556,4261053.009886008,49.91517
5257,8,2120.0,666956.201438133,4261061.297577023,49.397278
5258,8,2130.0,666950.6055309104,4261069.585268037,49.372524
5259,8,2140.0,666945.009623688,4261077.872959051,49.356613
5260,8,2150.0,666939.4137164654,4261086.160650066,49.468513
5261,8,2160.0,666933.8178092428,4261094.448341081,49.46401
5262,8,2170.0,666928.2219020202,4261102.736032096,50.661133
5263,8,2180.0,666922.6259947976,4261111.023723111,52.52481
5264,8,2190.0,666917.030087575,4261119.311414125,52.10991
5265,8,2200.0,666911.4341803524,4261127.59910514,54.017838
5266,8,2210.0,666905.8382731299,4261135.886796155,54.97116
5267,8,2220.0,666900.2423659073,4261144.17448717,55.37234
5268,8,2230.0,666894.6464586847,4261152.462178185,55.4944
5269,8,2240.0,666889.0505514621,4261160.7498691995,55.35661
5270,8,2250.0,666883.4546442395,4261169.037560214,55.14344
5271,8,2260.0,666877.8587370169,4261177.325251229,53.045635
5272,8,2270.0,666872.2628297943,4261185.612942244,49.81496
