dist_from_right_m,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
1630.0,19.094952,16.9561,16.14565,15.323898,16.728094,14.563509,12.679717,12.558171,11.681132,11.084288,10.185564,10.456393,9.676924,10.009713,9.684783,10.942058,9.291184,8.286309,8.17783,8.197,8.831467,9.339378,8.151896,7.9838867,7.4645896,7.2311563,7.0017653,6.885223,6.870867,6.790325,6.5560436,6.320943,5.863268,5.0648317,4.745122,4.417192,3.9984472,4.7311864,4.3874364,4.437466,4.19907,3.9589043,3.9418886,3.5333352,3.0018976,2.7701159,2.9027882,2.5237439,2.5550394,2.08124,1.623271,1.5023081,1.291896,1.0443588,1.1077311,1.1172153,0.88605833,0.52752614,0.66195154,0.43796387,0.42122582,0.408432
1640.0,21.022861,17.626122,16.14565,15.385333,17.626945,14.563993,12.679717,13.153792,11.676028,11.216902,10.988663,11.235231,9.643125,10.191989,10.342688,11.024478,10.034495,9.397078,9.5444,8.195598,8.8111725,9.950659,8.873835,8.129255,7.969079,7.3672595,7.1846375,6.99407,6.8822618,6.8737807,6.7243395,6.319229,5.863268,5.067235,4.7291794,4.417192,3.987794,4.8295345,4.4926777,4.349518,4.4394894,3.957742,3.914978,3.5541816,3.0136192,2.7728553,3.011424,2.5237439,2.5543706,2.08066,1.6561301,1.5292863,1.3812381,1.0613871,1.2306795,1.1794071,0.79671884,1.0125245,0.72610813,0.7595017,0.410993,0.408432
1650.0,25.739227,18.21632,16.295992,15.452111,17.61229,14.955433,12.92026,13.351544,11.7330475,11.396559,12.178458,11.580809,9.698004,10.971097,10.242217,10.931082,10.287036,10.480429,10.060369,8.444622,10.020108,10.352693,9.283037,8.338463,8.133805,7.5951595,7.1846375,7.237997,6.8803263,6.862563,6.713525,6.376992,6.262238,5.095497,4.762071,4.452213,4.065488,4.846052,4.458864,4.276521,4.573581,3.9560559,3.7905385,3.5749362,3.0136642,2.82378,3.011424,2.5237439,2.541627,2.0916,1.7109177,1.5732142,1.5550853,1.0992416,1.3164158,1.128939,0.6774752,1.0586946,0.6182138,0.9124491,0.6327272,0.408432
1660.0,29.76435,20.391294,16.768755,15.484338,17.96202,15.583626,13.0914755,13.608271,11.684453,11.396277,12.574904,11.748158,10.110822,11.170746,10.2318325,11.290856,10.763206,11.105144,10.060369,9.10396,10.086634,9.070176,9.693789,8.496317,8.024941,7.664174,7.266491,7.2279553,6.9293027,6.8161993,6.713525,6.4409,6.29571,5.11311,4.7952757,4.466658,4.211743,4.7849264,4.460666,4.33355,4.6246333,3.9899187,3.7571282,3.6038823,3.037976,2.849056,3.011424,2.5219789,2.5237439,2.1118355,1.762946,1.6245109,1.6490921,1.1627932,1.3330245,1.0659912,0.9133558,1.0172948,0.8013678,0.9804452,0.52212906,0.42361128
1670.0,31.718603,22.00551,16.983078,15.4110365,18.407139,15.488817,13.061186,14.017873,11.7569275,11.388134,12.495067,12.09462,10.677214,11.366946,10.114358,11.290856,10.655196,11.097591,9.91623,9.10396,10.086634,9.008039,9.432295,8.582782,7.808581,7.7700033,7.4106083,7.2410088,6.932782,6.8161993,6.713525,6.3766637,6.3046865,5.1372495,4.7897563,4.493614,4.382288,4.7713537,4.46076,4.367623,4.650938,4.020085,3.5190957,3.637812,3.0431683,2.8761222,3.011424,2.5670023,2.5237439,2.1124442,1.8115826,1.6504749,1.6956825,1.1636869,1.3218861,0.90660095,0.90867704,0.9874903,0.72137,0.9185605,0.4306784,0.41357955
1680.0,33.69842,24.957438,17.244642,15.365564,17.867014,17.031673,13.048495,14.426388,11.335765,11.410418,12.848756,12.276085,10.701725,11.450555,10.53139,11.738981,10.655196,10.379898,10.003368,8.9215765,10.200275,8.993236,8.677819,8.557237,7.816878,7.730381,7.4930816,7.2623453,6.9609475,6.895999,6.713525,6.369266,6.3101034,5.157375,4.829748,4.5199676,4.4608674,4.766356,4.467964,4.3988695,4.6473374,4.0196447,3.5190957,3.7942307,3.0538702,2.9317257,3.011424,2.6133301,2.5237439,2.1127694,1.8911635,1.6758956,1.7300174,1.1679935,1.3390115,0.8032465,0.868502,0.96404344,0.72573614,0.8414681,0.8275781,0.40970057
1690.0,36.052906,26.202906,17.283857,15.274136,17.011545,18.88362,13.201219,13.85902,11.297216,11.383922,12.895336,12.180275,10.386974,11.440939,11.416517,11.802236,10.586156,10.379898,10.234829,9.789065,10.330066,8.992251,8.503942,8.538872,8.560975,7.772088,7.4930816,7.289029,6.971693,6.9778395,6.713525,6.369266,6.2852015,5.181967,4.840134,4.5456233,4.649821,4.7449346,4.46583,4.3988695,4.656852,4.0196447,3.531032,3.7857997,3.16222,2.9522607,3.011424,2.6036804,2.5237439,2.1130624,1.9147762,1.6849611,1.8054168,1.1679935,1.3278079,1.1622652,0.86814,1.0291235,0.70226586,0.7975145,0.84598374,0.40844893
1700.0,38.07085,27.346748,17.475954,15.190406,17.164015,19.880693,13.328975,13.515678,11.3195915,11.315007,12.587018,12.184577,10.642424,11.109876,11.266559,12.027032,10.55829,10.257445,10.866811,10.10416,9.937555,8.982709,8.568621,8.53978,8.582052,7.833547,7.561545,7.303705,7.02941,6.9613585,6.713525,6.371661,6.3160725,5.210483,4.8222246,4.5736175,4.8448954,4.741765,4.4566436,4.3735437,4.6577578,4.0493627,3.5026398,3.7857997,3.1891484,2.9552383,3.011424,2.5828001,2.5237439,2.112869,1.962033,1.6941788,1.8484799,1.1679935,1.3217604,1.2386475,0.87805915,0.90689754,0.6650447,0.8062336,0.84598374,0.408432
1710.0,38.07085,27.951052,17.636524,15.133015,17.466097,19.880693,13.539976,13.545826,11.293074,11.159865,12.491096,12.184577,11.702139,11.079347,11.197368,11.996205,10.554037,10.255297,10.990672,10.429499,9.305052,8.9788065,8.572651,8.53978,8.542692,7.978613,7.6296606,7.3245845,7.047106,6.946419,6.713525,6.292518,6.373278,5.2189307,4.8534193,4.6128335,4.915745,4.7203097,4.4621696,4.3521237,4.672423,4.0558295,3.516362,3.8521538,3.1710715,2.9972804,3.011424,2.5544693,2.5237439,2.1119192,1.9666367,1.7196168,1.896229,1.1679935,1.327288,1.3605778,0.8593381,0.795946,0.6826027,0.81094205,0.906,0.41394013
1720.0,39.76531,28.934214,17.970476,15.133005,17.694128,19.813572,13.709182,13.9661875,11.46908,10.936306,12.489929,12.191969,11.702139,11.191999,11.196874,12.134943,10.538265,10.266858,10.023282,10.828759,9.263846,8.97535,8.570691,8.52098,8.541845,8.016666,7.648295,7.366192,7.050953,6.9055343,6.713525,6.256146,6.4230413,5.23247,4.857699,4.6128335,4.996332,4.7402034,4.4621696,4.347144,4.657538,4.0810175,3.5067723,3.8605878,3.270751,3.000956,3.011424,2.5558772,2.5237439,2.112941,2.0189087,1.7156259,1.9298401,1.1679935,1.3404713,1.2507476,0.8692971,0.795946,0.67430747,0.78006554,0.88615274,0.40639424
1730.0,41.33507,30.184254,18.118822,15.133005,17.208025,19.99023,13.97517,14.235405,12.399428,11.817293,12.495427,12.193524,11.790217,11.76974,11.183588,11.867808,10.52726,10.28321,9.88372,10.490239,9.263846,8.970725,8.570975,8.511306,8.541059,8.008967,7.629241,7.434232,7.101531,6.9146094,6.713525,6.256612,6.4230413,5.2507634,4.8931766,4.6418805,5.040731,4.730803,4.487499,4.324043,4.6602154,4.0810175,3.53531,3.9002504,3.2534902,2.9809442,3.011424,2.5237439,2.5237439,2.111729,2.0235305,1.7357277,1.9623467,1.1679935,1.3368505,1.2507476,0.8893144,0.6621332,0.6808522,0.688263,0.77231103,0.4055986
1740.0,43.05846,31.008589,18.118822,15.138661,16.501032,19.58284,14.025393,14.499055,13.119258,12.946535,12.491306,12.192571,11.5748625,11.693549,11.167829,11.598111,10.5013275,10.338086,9.887104,10.099006,9.262913,8.963118,8.570975,8.499373,8.518992,7.970152,7.636623,7.4683065,7.1094894,6.9252477,6.713525,6.256325,6.4594836,5.2561436,4.8931766,4.6949067,5.0885158,4.7169075,4.4875193,4.3064365,4.6362576,4.110291,3.5263321,3.9220042,3.2542171,2.9809442,3.011424,2.5237758,2.523858,2.1128552,2.0562022,1.7776563,1.9742577,1.1679935,1.3413521,1.2790247,0.87059754,0.7558049,0.6766159,0.62440455,0.8476402,0.40538412
1750.0,44.237637,31.731493,18.350466,15.131714,16.555319,19.408894,14.025393,14.499055,13.406647,12.946974,12.502217,12.19824,11.150046,11.631446,11.167949,11.697227,10.463448,10.386651,9.882729,10.004684,9.262466,8.962852,8.570975,8.4813595,8.465651,7.934125,7.6065764,7.528072,7.1180224,6.923165,6.713525,6.255283,6.4699416,5.2756476,4.9297333,4.732435,5.1063566,4.707261,4.469971,4.296408,4.6087985,4.1303477,3.545165,3.9277263,3.2565734,2.9809442,3.011424,2.5237439,2.5239835,2.1130393,2.0532343,1.7825125,1.9674934,1.1679935,1.3164562,1.1811315,0.96585566,0.9065223,0.6645129,0.52986765,0.83138454,0.405384
1760.0,45.024895,32.256264,18.621626,15.127698,16.054783,19.758762,13.947146,14.761939,14.134505,12.946974,12.496269,12.196578,11.660449,11.571341,11.167885,12.097607,10.434891,10.323867,9.882729,9.758323,9.259777,8.95669,8.570975,8.475552,8.440424,7.9244804,7.5982685,7.5579104,7.1658063,6.923986,6.713525,6.255283,6.469339,5.3137684,4.9702373,4.78512,5.1443,4.699391,4.481666,4.275787,4.5951185,4.1403713,3.5276499,3.923131,3.2551122,2.9809442,3.010101,2.5237439,2.5241468,2.1125257,2.0804942,1.7974541,1.9263685,1.1796329,1.293676,1.1996813,0.9237906,0.9965724,0.6707437,0.61320627,0.94294435,0.405384
1770.0,45.476593,32.78329,18.89213,15.124426,15.704003,19.405716,14.1556835,14.869247,13.8431835,12.963471,12.475185,12.186942,11.68819,11.539147,11.154178,12.003645,10.434891,10.287857,9.872194,9.884578,9.258674,8.952543,8.570975,8.455739,8.414434,7.9289427,7.5982685,7.566796,7.1922493,6.8697453,6.713525,6.2701535,6.4793105,5.3668604,4.936973,4.812762,5.1959677,4.689003,4.4870987,4.2578917,4.589967,4.1403713,3.5479817,3.9260044,3.2225966,2.9809442,2.9809442,2.5237439,2.5241227,2.1125257,2.0598109,1.8041087,1.8997365,1.2001878,1.271053,1.1368401,0.95151657,1.037027,0.678002,0.8203837,0.9641688,0.405384
1780.0,46.334545,33.434505,19.789545,15.193361,15.213943,18.736593,14.328451,14.840592,13.703833,12.97611,12.475513,12.180692,12.033176,11.52462,11.153491,12.719362,10.407348,10.223798,9.864418,9.7664385,9.259787,8.94911,8.570975,8.450798,8.412484,7.9334164,7.5982723,7.597252,7.201488,6.909573,6.713525,6.263468,6.533314,5.4058685,4.871508,4.81305,5.263298,4.6454234,4.488564,4.2578917,4.5659575,4.1715755,3.530521,3.9264421,3.2245595,2.9809442,2.9809442,2.5237439,2.5244575,2.117255,2.0641115,1.819816,1.8547403,1.1990792,1.2399583,1.187103,0.86898893,0.9970076,0.67297447,0.78426296,1.0552943,0.405384
1790.0,46.539062,34.020145,20.327662,15.154159,15.305368,18.105848,14.269841,14.817954,13.670533,12.989781,12.479007,12.199032,12.867244,11.52462,11.139237,13.239976,10.807716,10.223798,9.864087,9.580061,9.30536,8.944265,8.570975,8.440938,8.388428,7.9292502,7.6106133,7.597252,7.199661,6.8398952,6.713525,6.2628875,6.547041,5.431558,4.881224,4.8425603,5.2861495,4.6205254,4.4884863,4.2472177,4.522448,4.2050138,3.530521,3.9210916,3.224233,2.9809442,2.9809442,2.5237439,2.5245037,2.134949,2.053059,1.8502581,1.7839777,1.1991775,1.2299201,1.187103,0.8688651,0.97214955,0.65678775,0.6531671,1.0552943,0.405384
1800.0,46.710285,34.70422,20.921627,15.142777,14.9577055,17.954596,14.382213,14.785922,13.608165,13.013474,12.472044,12.204943,13.172565,11.513275,11.127891,12.921928,11.631632,10.0880575,9.861397,9.493791,9.271354,8.943389,8.570977,8.440429,8.361754,7.929928,7.612231,7.596509,7.199255,6.8671284,6.713525,6.3716755,6.5284233,5.4567447,4.881224,4.8899646,5.306701,4.626279,4.488539,4.2182693,4.497556,4.2376323,3.5361433,3.9246829,3.2534418,2.9809442,2.9809442,2.5237439,2.5243044,2.1785097,2.0427988,1.8757455,1.7296859,1.1988688,1.2083232,1.1204475,0.93795985,1.0195307,0.65678775,0.5755495,1.6331297,0.4053473
1810.0,46.75054,34.70422,21.182177,15.142777,14.668965,17.296806,14.427061,14.975894,13.544285,13.004809,12.466202,12.204943,13.172565,11.5090475,11.121966,12.760561,11.256602,10.090981,9.864373,9.4908695,9.264736,8.939218,8.571051,8.421064,8.333451,7.9013734,7.61364,7.5956035,7.1993794,6.8719897,6.713525,6.6112022,6.5007954,5.4567447,4.8937826,4.891065,5.3382144,4.624685,4.4854026,4.2030396,4.472272,4.2376323,3.536153,3.9209697,3.2326846,2.9809442,2.9809442,2.5237439,2.5240064,2.172454,2.0238345,1.867753,1.6892596,1.179622,1.2060326,1.0125824,0.9359959,1.1504078,0.6722633,0.56356657,1.2258459,0.40398678
1820.0,46.832943,35.413925,21.49836,15.291748,14.730296,16.92551,14.649036,15.099068,13.544285,13.004715,12.472315,12.206505,13.457174,11.495345,11.121966,12.818927,10.7142935,10.095681,9.864048,9.489512,9.328914,8.931763,8.571175,8.415868,8.343054,7.8966403,7.6254725,7.595558,7.199375,6.869136,6.713525,6.7233973,6.5007954,5.473509,5.0010343,4.986617,5.373361,4.6653438,4.5145354,4.1765933,4.446475,4.2661314,3.523629,3.9048579,3.22181,2.9533885,2.9809442,2.5237439,2.5225909,2.1747193,2.023858,1.8082206,1.5942211,1.1694444,1.1780043,0.9980513,0.87142384,1.1407514,0.6677052,0.5578095,0.9697967,0.4034465
1830.0,46.8463,36.11966,21.774332,15.209209,14.730296,16.566364,14.447717,15.177401,13.553909,13.030247,12.472827,12.206572,13.742365,11.485738,11.142366,12.963227,10.635638,10.1007595,9.864052,9.49422,9.278464,8.927308,8.568253,8.397272,8.321878,7.90935,7.6355996,7.595558,7.1993756,6.8681803,6.713525,6.7040477,6.5692434,5.5619063,4.9791055,4.9873433,5.3945265,4.697628,4.518965,4.1582274,4.4214506,4.294948,3.539843,3.9197857,3.2547162,2.9489682,2.9809442,2.5237439,2.5236468,2.1554935,1.9742212,1.7849853,1.4028238,1.165556,1.1679935,0.98326904,0.8489119,1.1407514,0.70321506,0.68729365,0.8918573,0.40321508
1840.0,47.211803,36.598907,21.774332,15.13834,14.602388,16.14814,14.448936,15.177401,13.553909,12.956409,12.462502,12.206272,14.01099,11.463582,11.122651,12.623737,10.61399,10.09943,9.864052,9.501567,9.306002,8.924742,8.59086,8.388125,8.312584,7.8992605,7.6565757,7.5957828,7.1993756,6.8597813,6.713525,6.7040477,6.62687,5.5906587,5.0057354,4.9888945,5.407477,4.679811,4.518965,4.14975,4.4176993,4.2955265,3.5249665,3.8971088,3.2541592,2.9504642,2.9809442,2.5237439,2.52545,2.1598446,1.9497906,1.7578174,1.2518891,1.165556,1.1679935,0.9672818,0.93841773,1.142435,0.68183106,0.7954229,0.9311063,0.40233603
1850.0,47.40591,37.084957,21.901365,15.114052,14.957459,16.052443,14.77185,15.355043,13.610688,12.946246,12.462502,12.210775,14.363722,11.454287,11.225745,11.900226,10.60389,10.095383,9.859448,9.506634,9.37668,8.923655,8.604114,8.3765955,8.319636,7.8850303,7.6565757,7.5959725,7.1993637,6.859291,6.713525,6.6450253,6.624184,5.615212,4.9827266,5.0264263,5.4162154,4.6831203,4.518965,4.1237245,4.322996,4.323177,3.5380692,3.9152913,3.255203,2.9504642,2.9809442,2.5237439,2.5280535,2.1472597,1.9244835,1.6721265,1.2051283,1.1419588,1.1679935,0.9672818,0.9032117,1.0693283,0.65807176,0.78801465,0.95088273,0.40233603
1860.0,47.415535,37.47738,21.984135,15.122635,17.401209,15.892913,15.109299,15.423391,13.632404,12.924575,12.453452,12.208847,14.601697,11.444496,11.22539,11.313121,10.60389,10.096935,9.858223,9.504657,9.333932,8.920347,8.654493,8.357687,8.311344,7.890088,7.6565757,7.5960116,7.1993995,6.8554993,6.713525,6.6265364,6.656498,5.6159153,4.9588757,5.0276933,5.411382,4.69818,4.55182,4.0965085,4.1433253,4.323177,3.5451546,3.9104564,3.2559974,2.9504642,2.9809442,2.5237439,2.5296257,2.1398978,1.9010339,1.6487257,1.2101554,1.1137762,1.1680292,0.9374582,0.88893044,0.8220131,0.6542818,1.0260227,0.89978623,0.40233603
1870.0,47.289692,37.632168,21.931774,15.11186,19.248684,15.746996,15.183296,15.556011,13.598585,13.044588,12.455752,12.20994,14.801129,11.435975,10.941501,12.208728,10.596326,10.099844,9.856042,9.504657,9.358671,8.917091,8.63212,8.35781,8.3119,7.889234,7.6565757,7.5979247,7.1995554,6.855627,6.713525,6.6136594,6.6476135,5.61404,5.023821,5.038586,5.42859,4.7259707,4.5515494,4.0640774,4.016513,4.3497477,3.5722919,3.912312,3.2419374,2.9504642,2.9809442,2.5237439,2.5321972,2.1141086,1.8752961,1.6209,1.3489121,1.1015841,1.1681396,0.99450666,0.87886214,0.77688885,0.6839968,1.13552,0.9209724,0.40233603
1880.0,47.22146,37.979008,21.579126,15.10572,20.282665,15.691671,15.573579,15.676484,13.522032,13.070983,12.454912,12.211293,14.988428,11.425344,10.790613,12.254502,10.585454,10.099844,9.855937,9.499057,9.371377,8.907484,8.6180105,8.339016,8.311952,7.8633637,7.6565757,7.585003,7.1968484,6.857622,6.713525,6.5958896,6.628121,5.6138587,5.03263,5.0639195,5.4344974,4.752038,4.5493865,4.03106,3.9406598,4.3571386,3.5523117,3.9272218,3.223699,2.9504642,2.9809442,2.5237439,2.533805,2.0952957,1.8752961,1.4857342,1.5340776,1.1178294,1.1675973,0.977583,0.9417785,0.8361399,0.68014187,1.2457477,0.862291,0.40241355
1890.0,46.85239,38.106094,21.579126,15.071967,22.676682,15.605343,15.573579,15.730144,13.489319,13.054764,12.460199,12.21614,15.245064,11.407294,10.809392,12.450278,10.596228,10.104589,9.855937,9.496994,9.35969,8.902156,8.608611,8.338304,8.345917,7.870158,7.6565757,7.5624967,7.2237573,6.857817,6.713525,6.5716577,6.6310077,5.6566634,5.072942,5.065763,5.4052334,4.763695,4.5494447,4.0338817,3.926942,4.384562,3.5523117,3.924803,3.2236414,2.9504642,2.9741523,2.5237439,2.5359564,2.0788383,1.8295312,1.451169,1.6251936,1.1346046,1.1675978,0.98382187,0.91978914,0.8361399,0.68014187,1.2457477,0.82367074,0.40233603
1900.0,46.712746,38.426598,20.949524,15.19361,24.250261,15.605343,16.025145,15.827326,13.428201,12.974827,12.460764,12.216591,15.485784,11.406973,11.109538,12.626447,10.595506,10.106782,9.857716,9.496456,9.347761,8.899002,8.587095,8.325063,8.330203,7.865558,7.6565757,7.5591435,7.2309556,6.857817,6.6978307,6.5091267,6.632974,5.738728,5.0930977,5.089647,5.391624,4.7956533,4.5494447,4.008755,3.928394,4.384562,3.5836854,3.9323614,3.223965,2.9504642,2.9504642,2.5237439,2.53394,2.0718057,1.7919123,1.4422121,1.6251936,1.1392324,1.1698232,0.96696365,0.8601787,0.7718627,0.66146433,1.2850718,0.82367074,0.40233603
1910.0,46.70184,38.488625,20.638424,15.19361,25.135551,15.566112,16.678934,16.147463,13.411871,13.118111,12.455656,12.218918,15.485784,11.406973,11.304614,12.540798,10.591292,10.105552,9.85432,9.496975,9.326387,8.897011,8.617142,8.328705,8.329127,7.8715625,7.6565757,7.523335,7.230638,6.8593245,6.6818027,6.543269,6.587322,5.738728,5.1104436,5.1014385,5.346449,4.8058224,4.5494447,4.031844,3.9342723,4.416199,3.5311127,3.9508226,3.2052007,2.946203,2.9504642,2.5237439,2.5348885,2.0938337,1.7684679,1.4423136,1.6251936,1.1679935,1.1751215,0.95337784,0.8283419,0.7756939,0.66646165,1.2723559,0.7940829,0.4332841
1920.0,46.586506,38.488625,20.117975,15.019029,25.592793,15.261593,16.855965,16.105686,13.275546,13.152124,12.459006,12.23187,15.632478,11.39443,11.299993,12.736608,10.588854,10.106033,9.858376,9.49763,9.317123,8.893576,8.61912,8.3245125,8.325263,7.868018,7.6565757,7.506316,7.2191586,6.8593245,6.6728578,6.5266843,6.587322,5.7380667,5.1637106,5.121911,5.326524,4.844411,4.5494447,4.031844,4.3811564,4.4133463,3.5937822,3.9714015,3.1932735,2.9198456,2.9508617,2.5237439,2.5366871,2.1018891,1.7197547,1.4423136,1.6251936,1.1679935,1.192451,1.0251093,0.81395125,0.91613835,0.6513369,1.198937,0.8164548,0.40772858
1930.0,46.586506,38.805542,20.070112,15.300036,27.095438,14.974399,17.003387,16.081738,13.009512,13.219374,12.452247,12.233844,15.600892,11.382046,11.304003,12.696913,10.57953,10.106299,9.85649,9.498279,9.308387,8.884516,8.614476,8.301602,8.327939,7.87063,7.6565757,7.4977407,7.20195,6.844843,6.6728578,6.529091,6.6015844,5.737754,5.1637106,5.129278,5.3194513,4.8542447,4.5494447,4.00535,4.4926605,4.4133463,3.5898173,3.9873075,3.1938815,2.919984,2.9454067,2.5237439,2.5339925,2.143812,1.6944187,1.4423136,1.6251936,1.1679935,1.2299533,0.9699768,0.8180121,0.91838753,0.6409281,1.1518259,0.8328838,0.39958903
1940.0,46.503265,38.81473,20.070112,15.151563,27.152126,15.104986,16.827208,16.081738,13.009512,13.197314,12.447631,12.233127,15.479771,11.37652,11.314991,12.909636,10.573929,10.104098,9.85649,9.493503,9.296946,8.8850155,8.5994005,8.296681,8.326643,7.86547,7.6565757,7.4977407,7.19866,6.856609,6.653314,6.534851,6.5915227,5.735863,5.182361,5.1250534,5.280932,4.8542447,4.5494447,3.9720814,4.5390315,4.41252,3.7128627,3.9668615,3.1960547,2.919984,2.9156218,2.5237439,2.5296504,2.077322,1.6698885,1.4423136,1.6251936,1.1679935,1.1906878,0.9036164,0.8180121,0.8949614,0.6528612,1.1261382,0.83982,0.39937082
1950.0,46.641865,39.0663,20.493818,15.135811,26.94986,15.276034,17.156462,16.113111,12.884562,13.118512,12.4458,12.229579,15.424447,11.373957,11.318975,12.898228,10.566686,10.1059265,9.855904,9.493912,9.298043,8.878487,8.584798,8.281869,8.309519,7.815633,7.6628003,7.5025034,7.199162,6.8590484,6.6463466,6.528004,6.603255,5.7469788,5.163676,5.140208,5.279482,4.8542447,4.5494447,3.9400485,4.5661855,4.4123077,3.7657163,4.018237,3.2147715,2.9476068,2.9170752,2.5528436,2.5322382,2.0823936,1.6445749,1.4675899,1.6251936,1.1679935,0.93374115,0.90707755,0.82090497,0.80779386,0.671764,1.136509,0.82690656,0.401596
1960.0,46.680183,38.92399,21.102001,15.230834,26.684238,15.573464,17.179783,16.09828,12.9967985,13.009883,12.4466715,12.233893,15.372569,11.364383,11.345782,12.7980995,10.557097,10.107904,9.855367,9.493912,9.294122,8.880408,8.6186,8.253974,8.275461,7.8174443,7.651544,7.5025034,7.1994467,6.8524,6.610678,6.496933,6.62258,5.7626,5.1861377,5.180123,5.2933044,4.8542447,4.5494447,3.9398448,4.6675467,4.4308143,3.9325888,4.018237,3.2249029,2.946545,2.919862,2.5524995,2.557559,2.0823936,1.6181687,1.4784086,1.6251936,1.1836904,1.4277043,1.006412,0.8881625,0.86377656,0.6800177,1.1745235,0.84865,0.39928806
1970.0,46.689407,39.088223,21.938194,15.208371,26.361012,15.730779,17.45173,16.089752,13.300562,13.009883,12.447058,12.23278,15.251319,11.357149,11.5745735,12.93796,10.549267,10.107904,9.853933,9.493396,9.281193,8.874134,8.610339,8.240433,8.263862,7.8079524,7.651544,7.5263166,7.200995,6.849498,6.596928,6.5015073,6.585846,5.7706385,5.2360597,5.2102933,5.2581735,4.8542447,4.5494447,3.9398448,4.6906447,4.429442,3.9427524,4.0406666,3.2245078,2.945944,2.8906603,2.554224,2.563959,2.0823936,1.5967802,1.496949,1.6251936,1.1836904,1.1526392,1.0681642,0.9282154,0.8883668,0.6800177,1.1942455,0.8848591,0.399288
1980.0,46.85949,38.728287,22.313982,15.364084,25.645823,15.676993,17.93608,16.304855,13.457432,12.990941,12.446712,12.232786,15.114403,11.346265,11.811377,13.015969,10.540638,10.105475,9.849692,9.489596,9.277232,8.871449,8.581547,8.240433,8.267024,7.7878394,7.624853,7.557159,7.1962686,6.837505,6.5936255,6.5037184,6.57008,5.769033,5.2331014,5.2194967,5.2652497,4.847294,4.5494447,3.9398448,4.727452,4.411659,3.9649346,4.0447216,3.2258928,2.9455726,2.8909538,2.554224,2.5656164,2.0823936,1.5947136,1.5020726,1.6251936,1.1992133,1.1436962,0.9225809,0.9080787,0.915885,0.66641057,1.1881096,0.89099205,0.399288
1990.0,46.952496,38.795345,22.098442,15.381337,24.990622,15.660094,17.667206,16.572401,13.3973255,13.157561,12.44304,12.239301,14.938172,11.331956,11.934956,13.4773035,10.531878,10.107346,9.849494,9.488926,9.27227,8.868388,8.582175,8.246223,8.266608,7.7679276,7.626248,7.536611,7.1734953,6.838128,6.5714264,6.511071,6.5900874,5.7686176,5.2331014,5.253109,5.2402134,4.821858,4.5494447,3.9398448,4.785761,4.4132752,4.039027,4.040802,3.2252066,2.9504642,2.8895137,2.554224,2.5662863,2.0823936,1.5947136,1.5193279,1.6251936,1.1956458,1.1297659,0.8978347,0.8452482,0.9797409,0.64965695,1.2107811,0.89099205,0.399288
2000.0,46.880127,38.47443,22.289558,15.222249,24.780947,15.472572,18.374088,16.663635,13.330531,13.215422,12.435722,12.227134,14.98039,11.322359,12.29204,13.644252,10.506511,10.110261,9.849398,9.489836,9.265939,8.863521,8.575049,8.253049,8.243966,7.7679276,7.6260967,7.5588636,7.1688957,6.8422766,6.537139,6.527931,6.6054525,5.7681613,5.2758102,5.252318,5.213723,4.822794,4.5494447,3.9398448,4.7304,4.4141297,3.9941425,4.077748,3.2081234,2.9504642,2.889462,2.554224,2.5645146,2.0823936,1.5947136,1.5319288,1.6251936,1.2298467,1.1420443,0.9065106,0.8871982,0.9647678,0.65247625,1.1896474,0.90543556,0.399288
2010.0,46.82802,38.603172,22.289558,15.322674,25.171593,15.177017,18.909077,16.74151,13.289445,13.209215,12.434089,12.203553,14.782057,11.317331,12.417921,13.644248,10.49767,10.110514,9.846089,9.490106,9.264975,8.862073,8.579981,8.255434,8.23688,7.745248,7.6260967,7.549511,7.1688957,6.8418317,6.529433,6.530877,6.6054525,5.7748556,5.256167,5.2504487,5.186056,4.822253,4.5494447,3.9398448,4.7019157,4.394101,3.981798,4.105166,3.1547806,2.9504642,2.8893688,2.554224,2.5827017,2.0823936,1.5947136,1.5362548,1.6251936,1.2472124,1.1413416,0.92836434,0.8867701,0.73766285,0.6400701,1.1671697,0.9222696,0.40616137
2020.0,46.62344,38.69951,22.510561,15.113018,26.505306,15.206066,19.968128,16.74151,13.34217,13.203007,12.421076,12.199683,14.618914,11.318125,12.523049,13.786489,10.490058,10.109169,9.8491125,9.489991,9.256815,8.857152,8.58184,8.232381,8.235425,7.747413,7.6259503,7.530538,7.1688957,6.8402786,6.5347905,6.528393,6.617332,5.7934685,5.273616,5.2504487,5.1387453,4.8237424,4.5494447,3.9398448,4.7108335,4.395682,3.981798,4.095557,3.1342309,2.9504642,2.8912184,2.554224,2.6258914,2.0823936,1.5947136,1.5655525,1.6251936,1.2541978,1.143083,0.9298305,0.849214,0.8911594,0.65491253,1.1675253,0.8954378,0.39841363
